anio,municipio_id,unidades_de_servicio_nivel_inicial*,unidades_de_servicio_nivel_primario,unidades_de_servicio_nivel_secundario**,sector_de_gestión_estatal***,sector_de_gestión_privada****,matricula_sexo_femenino*****,matricula_sexo_masculino******,matricula_nivel_inicial,matricula_nivel_primario*******,matricula_nivel_secundario********
2015.0,6410.0,50.0,45.0,49.0,98.0,96.0,21742.0,22453.0,7723.0,15748.0,13686.0
2016.0,6410.0,49.0,45.0,50.0,97.0,99.0,21722.0,22489.0,7687.0,15674.0,13585.0
2017.0,6410.0,50.0,45.0,48.0,94.0,100.0,22068.0,22565.0,7741.0,15576.0,13702.0
2018.0,6410.0,50.0,45.0,47.0,93.0,99.0,22362.0,22924.0,7786.0,15479.0,13930.0
2019.0,6410.0,50.0,45.0,46.0,90.0,97.0,22484.0,23109.0,7777.0,15578.0,14207.0
2020.0,6410.0,50.0,45.0,46.0,91.0,96.0,22273.0,22871.0,7398.0,15561.0,14097.0
2021.0,6410.0,50.0,45.0,46.0,90.0,96.0,22593.0,22634.0,6679.0,15528.0,14393.0
2022.0,6410.0,50.0,45.0,46.0,91.0,97.0,21272.0,22417.0,6522.0,15389.0,14246.0
2023.0,6410.0,49.0,44.0,45.0,88.0,93.0,20770.0,21702.0,5952.0,14848.0,13899.0
2011.0,6412.0,45.0,60.0,64.0,140.0,74.0,40939.0,39190.0,8406.0,33738.0,25270.0
2012.0,6412.0,46.0,60.0,64.0,141.0,75.0,41430.0,39543.0,8698.0,33915.0,26249.0
2013.0,6412.0,47.0,61.0,63.0,144.0,77.0,42894.0,39938.0,9011.0,34095.0,26884.0
2014.0,6412.0,50.0,60.0,57.0,140.0,76.0,42912.0,41226.0,9297.0,34658.0,26703.0
2015.0,6412.0,51.0,60.0,57.0,145.0,74.0,43782.0,41786.0,9716.0,34940.0,27196.0
2016.0,6412.0,52.0,60.0,58.0,147.0,74.0,43717.0,42074.0,10001.0,35301.0,27706.0
2017.0,6412.0,53.0,60.0,58.0,146.0,75.0,45514.0,43583.0,10450.0,35854.0,28119.0
2018.0,6412.0,56.0,60.0,58.0,143.0,78.0,44839.0,42722.0,10759.0,36581.0,28439.0
2019.0,6412.0,56.0,60.0,58.0,146.0,76.0,48208.0,45730.0,10726.0,37488.0,28840.0
2020.0,6412.0,56.0,61.0,58.0,142.0,76.0,46489.0,45137.0,10498.0,38152.0,29890.0
2021.0,6412.0,55.0,61.0,58.0,143.0,72.0,47592.0,45795.0,10035.0,38668.0,31801.0
2022.0,6412.0,55.0,62.0,58.0,145.0,73.0,47200.0,46448.0,10619.0,38520.0,31827.0
2023.0,6412.0,54.0,63.0,57.0,146.0,72.0,46429.0,45924.0,10199.0,38444.0,31505.0
2011.0,6413.0,41.0,44.0,32.0,146.0,30.0,17674.0,16442.0,4644.0,8883.0,7163.0
2012.0,6413.0,42.0,44.0,32.0,146.0,30.0,17450.0,16778.0,4713.0,8958.0,7847.0
2013.0,6413.0,45.0,44.0,31.0,155.0,32.0,17951.0,17020.0,4983.0,9047.0,7714.0
2014.0,6413.0,44.0,44.0,30.0,152.0,31.0,17423.0,16755.0,4950.0,9106.0,7206.0
2015.0,6413.0,44.0,44.0,30.0,151.0,31.0,17900.0,16967.0,4955.0,9099.0,7283.0
2016.0,6413.0,44.0,44.0,30.0,152.0,31.0,17797.0,17344.0,4960.0,9149.0,7337.0
2017.0,6413.0,43.0,45.0,30.0,144.0,31.0,18125.0,17047.0,4894.0,9333.0,7502.0
2018.0,6413.0,43.0,45.0,30.0,144.0,31.0,18502.0,17889.0,4897.0,9270.0,7266.0
2019.0,6413.0,43.0,45.0,31.0,149.0,31.0,17281.0,17010.0,4937.0,9404.0,7530.0
2020.0,6413.0,43.0,45.0,31.0,142.0,31.0,17402.0,16505.0,4839.0,9312.0,7648.0
2021.0,6413.0,42.0,46.0,31.0,140.0,31.0,17438.0,15478.0,4626.0,9350.0,7907.0
2022.0,6413.0,42.0,46.0,31.0,139.0,30.0,17793.0,15540.0,4552.0,9399.0,7959.0
2023.0,6413.0,42.0,46.0,31.0,145.0,30.0,17328.0,16702.0,4333.0,9285.0,7847.0
2011.0,6420.0,24.0,23.0,23.0,83.0,21.0,12124.0,11774.0,3471.0,8660.0,6435.0
2012.0,6420.0,24.0,23.0,21.0,81.0,21.0,13242.0,11948.0,3491.0,8785.0,6730.0
2013.0,6420.0,24.0,23.0,20.0,87.0,21.0,13294.0,12196.0,3721.0,8925.0,6718.0
2014.0,6420.0,24.0,23.0,20.0,86.0,21.0,13354.0,12594.0,3822.0,8984.0,6614.0
2015.0,6420.0,25.0,23.0,20.0,86.0,22.0,13585.0,12829.0,3873.0,9121.0,6786.0
2016.0,6420.0,26.0,23.0,20.0,89.0,22.0,14501.0,13596.0,4093.0,9217.0,7021.0
2017.0,6420.0,27.0,23.0,21.0,86.0,25.0,14774.0,13723.0,4266.0,9321.0,7218.0
2018.0,6420.0,27.0,24.0,21.0,85.0,25.0,14729.0,13746.0,4341.0,9381.0,7723.0
2019.0,6420.0,27.0,24.0,19.0,83.0,24.0,14640.0,13942.0,4295.0,9479.0,7646.0
2020.0,6420.0,27.0,24.0,18.0,79.0,23.0,15089.0,14246.0,4133.0,9764.0,7963.0
2021.0,6420.0,27.0,24.0,18.0,78.0,23.0,15050.0,14192.0,3855.0,10050.0,8428.0
2022.0,6420.0,27.0,25.0,19.0,79.0,23.0,14733.0,14262.0,3993.0,10185.0,8417.0
2023.0,6420.0,27.0,24.0,19.0,79.0,22.0,15093.0,14335.0,3862.0,10138.0,8399.0
2011.0,6427.0,287.0,324.0,340.0,813.0,439.0,196770.0,191549.0,49501.0,154531.0,122469.0
2012.0,6427.0,290.0,325.0,336.0,820.0,442.0,202000.0,194003.0,50671.0,156023.0,126016.0
2013.0,6427.0,291.0,327.0,332.0,842.0,444.0,200739.0,196101.0,51402.0,156664.0,126988.0
2014.0,6427.0,295.0,327.0,329.0,851.0,440.0,204310.0,199023.0,52214.0,158546.0,126029.0
2015.0,6427.0,298.0,330.0,329.0,867.0,444.0,206109.0,201071.0,53304.0,159488.0,127627.0
2016.0,6427.0,298.0,332.0,327.0,876.0,445.0,210479.0,204629.0,53871.0,161078.0,129065.0
2017.0,6427.0,298.0,333.0,321.0,856.0,440.0,214640.0,209011.0,54027.0,162664.0,128961.0
2018.0,6427.0,300.0,333.0,323.0,833.0,444.0,217325.0,210492.0,55501.0,163937.0,130600.0
2019.0,6427.0,299.0,334.0,317.0,833.0,434.0,227133.0,216739.0,54504.0,165023.0,133394.0
2020.0,6427.0,300.0,334.0,318.0,822.0,432.0,226532.0,216053.0,53248.0,166562.0,136386.0
2021.0,6427.0,324.0,333.0,317.0,858.0,431.0,229265.0,218602.0,52838.0,166330.0,141653.0
2022.0,6427.0,324.0,333.0,317.0,859.0,433.0,225987.0,217232.0,53616.0,164937.0,142337.0
2023.0,6427.0,326.0,334.0,318.0,874.0,434.0,225832.0,217119.0,52479.0,162909.0,143029.0
2011.0,6441.0,206.0,176.0,188.0,542.0,333.0,111067.0,105384.0,33941.0,70099.0,50899.0
2012.0,6441.0,206.0,179.0,179.0,542.0,326.0,112248.0,108440.0,34939.0,71729.0,51463.0
2013.0,6441.0,206.0,180.0,178.0,567.0,325.0,115506.0,107518.0,35179.0,72649.0,52346.0
2014.0,6441.0,211.0,182.0,181.0,577.0,328.0,114930.0,108989.0,35941.0,73553.0,53077.0
2015.0,6441.0,215.0,182.0,180.0,576.0,329.0,120883.0,112179.0,36632.0,74375.0,54040.0
2016.0,6441.0,220.0,186.0,183.0,578.0,349.0,122590.0,114209.0,37041.0,75094.0,55110.0
2017.0,6441.0,224.0,188.0,184.0,561.0,356.0,127836.0,116168.0,37587.0,76104.0,55956.0
2018.0,6441.0,228.0,192.0,186.0,567.0,357.0,130581.0,117794.0,38316.0,76986.0,57881.0
2019.0,6441.0,234.0,192.0,187.0,571.0,366.0,133875.0,122962.0,37904.0,77694.0,58966.0
2020.0,6441.0,236.0,194.0,188.0,553.0,371.0,131943.0,119051.0,36416.0,78515.0,60756.0
2021.0,6441.0,230.0,196.0,189.0,549.0,364.0,131269.0,117320.0,34080.0,79180.0,63538.0
2022.0,6441.0,232.0,199.0,191.0,558.0,365.0,132497.0,120516.0,34087.0,79063.0,64313.0
2023.0,6441.0,235.0,201.0,198.0,564.0,366.0,135029.0,121643.0,32959.0,78249.0,67007.0
2011.0,6434.0,126.0,115.0,120.0,296.0,197.0,58792.0,57723.0,19545.0,43402.0,33805.0
2012.0,6434.0,121.0,115.0,118.0,296.0,186.0,57838.0,57249.0,19518.0,43284.0,34296.0
2013.0,6434.0,120.0,115.0,118.0,311.0,188.0,57314.0,57303.0,19597.0,43065.0,34209.0
2014.0,6434.0,119.0,115.0,119.0,309.0,189.0,57963.0,57418.0,19914.0,43124.0,34798.0
2015.0,6434.0,119.0,115.0,116.0,311.0,186.0,57685.0,58039.0,19579.0,43384.0,34939.0
2016.0,6434.0,121.0,115.0,116.0,314.0,184.0,58549.0,59082.0,19711.0,43544.0,36077.0
2017.0,6434.0,119.0,115.0,111.0,294.0,185.0,58795.0,59108.0,19871.0,43744.0,36184.0
2018.0,6434.0,119.0,115.0,108.0,299.0,180.0,59850.0,59455.0,20119.0,43517.0,36309.0
2019.0,6434.0,120.0,115.0,106.0,299.0,175.0,60048.0,59637.0,19811.0,43848.0,36613.0
2020.0,6434.0,121.0,116.0,105.0,290.0,179.0,59877.0,59507.0,18762.0,44015.0,36366.0
2021.0,6434.0,119.0,116.0,105.0,287.0,177.0,59115.0,58170.0,16676.0,43381.0,37598.0
2022.0,6434.0,119.0,116.0,104.0,285.0,176.0,58027.0,57723.0,16534.0,42131.0,37413.0
2023.0,6434.0,118.0,117.0,104.0,294.0,175.0,57188.0,56657.0,15838.0,41182.0,36918.0
2011.0,6455.0,14.0,40.0,6.0,68.0,5.0,4425.0,4374.0,1119.0,2383.0,1402.0
2012.0,6455.0,14.0,40.0,5.0,71.0,5.0,4871.0,4339.0,1177.0,2454.0,1367.0
2013.0,6455.0,14.0,40.0,5.0,70.0,5.0,4463.0,4246.0,1206.0,2415.0,1423.0
2014.0,6455.0,14.0,40.0,6.0,71.0,5.0,4661.0,4354.0,1231.0,2420.0,1496.0
2015.0,6455.0,14.0,40.0,6.0,71.0,5.0,4590.0,4385.0,1214.0,2466.0,1583.0
2016.0,6455.0,15.0,40.0,6.0,72.0,5.0,4701.0,4416.0,1206.0,2486.0,1690.0
2017.0,6455.0,15.0,40.0,6.0,72.0,5.0,4617.0,4386.0,1138.0,2434.0,1782.0
2018.0,6455.0,15.0,39.0,6.0,71.0,5.0,4603.0,4276.0,1198.0,2446.0,1811.0
2019.0,6455.0,15.0,39.0,6.0,73.0,5.0,5028.0,4861.0,1168.0,2442.0,1889.0
2020.0,6455.0,15.0,39.0,6.0,73.0,5.0,5185.0,4850.0,1170.0,2426.0,1920.0
2021.0,6455.0,15.0,39.0,6.0,74.0,5.0,5101.0,4834.0,1139.0,2431.0,1950.0
2022.0,6455.0,15.0,39.0,6.0,73.0,5.0,4971.0,4497.0,1142.0,2374.0,1917.0
2023.0,6455.0,15.0,39.0,6.0,74.0,5.0,5078.0,4770.0,1067.0,2333.0,1899.0
2011.0,6462.0,12.0,16.0,5.0,59.0,1.0,3821.0,3221.0,946.0,1940.0,1076.0
2012.0,6462.0,12.0,16.0,5.0,59.0,1.0,3693.0,3367.0,995.0,1928.0,1173.0
2013.0,6462.0,13.0,16.0,5.0,62.0,1.0,3726.0,3419.0,976.0,1903.0,1104.0
2014.0,6462.0,13.0,16.0,5.0,61.0,1.0,3579.0,3280.0,987.0,1874.0,1104.0
2015.0,6462.0,13.0,16.0,5.0,62.0,1.0,3837.0,3347.0,973.0,1821.0,1135.0
2016.0,6462.0,13.0,16.0,5.0,61.0,1.0,3632.0,3331.0,984.0,1761.0,1117.0
2017.0,6462.0,13.0,16.0,5.0,61.0,1.0,3515.0,3246.0,972.0,1711.0,1129.0
2018.0,6462.0,13.0,16.0,5.0,59.0,1.0,3542.0,3176.0,958.0,1695.0,1155.0
2019.0,6462.0,12.0,15.0,5.0,54.0,1.0,3677.0,3352.0,953.0,1736.0,1143.0
2020.0,6462.0,11.0,15.0,5.0,52.0,1.0,2797.0,2697.0,932.0,1707.0,1188.0
2021.0,6462.0,11.0,15.0,5.0,52.0,1.0,3651.0,3156.0,913.0,1663.0,1248.0
2022.0,6462.0,11.0,15.0,5.0,55.0,1.0,3468.0,3192.0,911.0,1651.0,1200.0
2023.0,6462.0,11.0,15.0,5.0,54.0,1.0,3455.0,3181.0,933.0,1603.0,1119.0
2012.0,6466.0,4.0,12.0,4.0,25.0,3.0,975.0,949.0,309.0,541.0,572.0
2013.0,6466.0,4.0,12.0,3.0,25.0,3.0,891.0,920.0,315.0,535.0,529.0
2014.0,6466.0,4.0,12.0,3.0,24.0,3.0,955.0,883.0,316.0,525.0,532.0
2015.0,6466.0,4.0,12.0,3.0,25.0,3.0,1000.0,911.0,327.0,520.0,526.0
2016.0,6466.0,5.0,12.0,3.0,26.0,3.0,1094.0,945.0,348.0,499.0,538.0
2017.0,6466.0,5.0,12.0,3.0,26.0,3.0,1030.0,962.0,353.0,498.0,534.0
2018.0,6466.0,5.0,12.0,3.0,26.0,3.0,1117.0,983.0,383.0,505.0,520.0
2019.0,6466.0,5.0,10.0,3.0,24.0,3.0,1214.0,1076.0,380.0,480.0,546.0
2020.0,6466.0,5.0,10.0,3.0,26.0,3.0,1248.0,1072.0,373.0,513.0,544.0
2021.0,6466.0,5.0,11.0,3.0,26.0,3.0,1582.0,1040.0,349.0,522.0,558.0
2022.0,6466.0,5.0,11.0,3.0,27.0,3.0,1273.0,1120.0,326.0,530.0,532.0
2023.0,6466.0,5.0,11.0,3.0,27.0,3.0,1324.0,1077.0,304.0,537.0,526.0
2011.0,6469.0,31.0,47.0,15.0,121.0,17.0,8392.0,7654.0,2209.0,4407.0,3174.0
2012.0,6469.0,31.0,47.0,15.0,122.0,17.0,8530.0,7664.0,2179.0,4410.0,3247.0
2013.0,6469.0,31.0,45.0,15.0,124.0,17.0,8608.0,7585.0,2175.0,4349.0,3212.0
2014.0,6469.0,31.0,45.0,15.0,122.0,17.0,9341.0,8297.0,2160.0,4276.0,3240.0
2015.0,6469.0,31.0,45.0,15.0,123.0,17.0,8569.0,7609.0,2138.0,4289.0,3316.0
2016.0,6469.0,31.0,45.0,15.0,124.0,17.0,9064.0,7841.0,2111.0,4311.0,3251.0
2017.0,6469.0,31.0,44.0,15.0,122.0,17.0,9305.0,8117.0,2122.0,4247.0,3234.0
2018.0,6469.0,31.0,41.0,16.0,118.0,16.0,8594.0,7577.0,2200.0,4145.0,3363.0
2019.0,6469.0,31.0,41.0,14.0,113.0,16.0,8948.0,8035.0,2197.0,4167.0,3514.0
2020.0,6469.0,31.0,41.0,14.0,110.0,16.0,8950.0,7919.0,2203.0,4129.0,3518.0
2021.0,6469.0,31.0,41.0,14.0,108.0,16.0,9061.0,7485.0,2114.0,4131.0,3593.0
2022.0,6469.0,31.0,41.0,14.0,109.0,16.0,8935.0,7356.0,2120.0,4067.0,3487.0
2023.0,6469.0,31.0,41.0,15.0,111.0,16.0,8612.0,7474.0,2109.0,4005.0,3385.0
2011.0,6476.0,18.0,33.0,8.0,70.0,6.0,3612.0,3229.0,818.0,1911.0,1327.0
2012.0,6476.0,18.0,33.0,8.0,71.0,6.0,3874.0,3296.0,814.0,1863.0,1341.0
2013.0,6476.0,18.0,33.0,8.0,73.0,6.0,3813.0,3338.0,834.0,1808.0,1376.0
2014.0,6476.0,18.0,33.0,8.0,75.0,6.0,3951.0,3324.0,855.0,1776.0,1381.0
2015.0,6476.0,18.0,33.0,8.0,76.0,6.0,4163.0,3332.0,853.0,1739.0,1411.0
2016.0,6476.0,19.0,33.0,8.0,76.0,6.0,4310.0,3340.0,893.0,1694.0,1392.0
2017.0,6476.0,19.0,33.0,8.0,73.0,6.0,4323.0,3281.0,912.0,1664.0,1385.0
2018.0,6476.0,19.0,32.0,8.0,72.0,6.0,4265.0,3341.0,948.0,1659.0,1380.0
2019.0,6476.0,19.0,32.0,8.0,72.0,6.0,4264.0,3261.0,1002.0,1644.0,1303.0
2020.0,6476.0,19.0,32.0,8.0,71.0,6.0,4084.0,3342.0,988.0,1618.0,1345.0
2021.0,6476.0,19.0,32.0,8.0,73.0,6.0,4750.0,3429.0,947.0,1624.0,1307.0
2022.0,6476.0,19.0,32.0,8.0,72.0,6.0,4084.0,3310.0,904.0,1645.0,1316.0
2023.0,6476.0,19.0,32.0,8.0,75.0,6.0,4165.0,3463.0,881.0,1598.0,1226.0
2011.0,6483.0,29.0,35.0,11.0,91.0,7.0,6815.0,5640.0,2053.0,4135.0,2550.0
2012.0,6483.0,29.0,35.0,11.0,90.0,7.0,6885.0,5632.0,2135.0,4150.0,2915.0
2013.0,6483.0,29.0,35.0,11.0,89.0,7.0,6755.0,5601.0,2136.0,4171.0,2746.0
2014.0,6483.0,29.0,34.0,12.0,90.0,8.0,6698.0,5737.0,2223.0,4174.0,2869.0
2015.0,6483.0,29.0,34.0,12.0,91.0,8.0,6887.0,5973.0,2174.0,4192.0,2928.0
2016.0,6483.0,29.0,34.0,12.0,92.0,8.0,6920.0,6070.0,2134.0,4188.0,3058.0
2017.0,6483.0,29.0,34.0,12.0,89.0,8.0,7045.0,6163.0,2204.0,4227.0,3132.0
2018.0,6483.0,29.0,34.0,12.0,90.0,8.0,7232.0,6201.0,2230.0,4215.0,3170.0
2019.0,6483.0,29.0,34.0,12.0,90.0,8.0,7681.0,6781.0,2310.0,4149.0,3277.0
2020.0,6483.0,29.0,35.0,12.0,90.0,8.0,7498.0,6726.0,2274.0,4144.0,3282.0
2021.0,6483.0,29.0,35.0,12.0,90.0,8.0,7484.0,6442.0,2253.0,4145.0,3352.0
2022.0,6483.0,29.0,35.0,12.0,90.0,8.0,7552.0,6607.0,2268.0,4051.0,3443.0
2023.0,6483.0,29.0,35.0,12.0,90.0,8.0,7499.0,6829.0,2141.0,3975.0,3390.0
2011.0,6490.0,139.0,175.0,193.0,386.0,293.0,99737.0,95175.0,24384.0,71619.0,56250.0
2012.0,6490.0,153.0,176.0,191.0,407.0,292.0,100368.0,96409.0,26658.0,72070.0,56692.0
2013.0,6490.0,152.0,176.0,188.0,421.0,292.0,100443.0,98720.0,27301.0,72698.0,56407.0
2014.0,6490.0,154.0,176.0,187.0,420.0,297.0,100759.0,99612.0,27914.0,73608.0,57142.0
2015.0,6490.0,154.0,177.0,184.0,415.0,298.0,101538.0,100541.0,28065.0,74318.0,56926.0
2016.0,6490.0,155.0,177.0,183.0,424.0,295.0,103282.0,102371.0,28613.0,74931.0,57981.0
2017.0,6490.0,157.0,179.0,183.0,408.0,296.0,109445.0,107371.0,28978.0,75493.0,60464.0
2018.0,6490.0,157.0,179.0,181.0,401.0,298.0,107510.0,105511.0,28789.0,75865.0,60540.0
2019.0,6490.0,159.0,179.0,181.0,408.0,300.0,109464.0,107399.0,28398.0,76064.0,61732.0
2020.0,6490.0,166.0,179.0,177.0,398.0,300.0,109003.0,106626.0,27700.0,76352.0,61545.0
2021.0,6490.0,164.0,177.0,176.0,397.0,295.0,108195.0,105305.0,24799.0,75654.0,64349.0
2022.0,6490.0,164.0,178.0,176.0,406.0,298.0,109816.0,108760.0,24893.0,74582.0,64058.0
2023.0,6490.0,164.0,178.0,178.0,410.0,297.0,107496.0,105388.0,23329.0,73268.0,64632.0
2011.0,6497.0,46.0,47.0,38.0,126.0,46.0,19288.0,17410.0,5379.0,11540.0,8038.0
2012.0,6497.0,46.0,48.0,34.0,125.0,46.0,18826.0,16800.0,5364.0,11533.0,8057.0
2013.0,6497.0,47.0,48.0,35.0,130.0,47.0,19456.0,17637.0,5426.0,11606.0,8144.0
2014.0,6497.0,48.0,48.0,34.0,131.0,46.0,19501.0,17648.0,5620.0,11665.0,8399.0
2015.0,6497.0,48.0,48.0,32.0,128.0,47.0,19017.0,17196.0,5799.0,11705.0,8500.0
2016.0,6497.0,49.0,48.0,34.0,127.0,50.0,19414.0,17601.0,5936.0,11766.0,8731.0
2017.0,6497.0,50.0,48.0,33.0,123.0,51.0,20173.0,17831.0,6052.0,11878.0,8966.0
2018.0,6497.0,52.0,48.0,35.0,124.0,53.0,20509.0,18382.0,6116.0,12059.0,9269.0
2019.0,6497.0,54.0,49.0,35.0,127.0,54.0,21165.0,19256.0,6157.0,12301.0,9743.0
2020.0,6497.0,54.0,49.0,34.0,119.0,54.0,20882.0,18349.0,6004.0,12467.0,9840.0
2021.0,6497.0,54.0,49.0,34.0,120.0,54.0,20334.0,18553.0,5705.0,12624.0,10260.0
2022.0,6497.0,53.0,49.0,34.0,120.0,53.0,19959.0,18478.0,5668.0,12548.0,10261.0
2023.0,6497.0,52.0,49.0,34.0,121.0,52.0,18951.0,18080.0,5339.0,12360.0,10118.0
2011.0,6505.0,18.0,23.0,13.0,74.0,3.0,3600.0,4231.0,994.0,1953.0,1193.0
2012.0,6505.0,18.0,23.0,13.0,74.0,3.0,3469.0,4412.0,1038.0,1988.0,1173.0
2013.0,6505.0,18.0,23.0,13.0,77.0,3.0,3931.0,4465.0,1038.0,2030.0,1230.0
2014.0,6505.0,18.0,23.0,13.0,77.0,3.0,4212.0,4628.0,1058.0,2075.0,1294.0
2015.0,6505.0,18.0,23.0,12.0,77.0,3.0,4122.0,4764.0,1108.0,2128.0,1298.0
2016.0,6505.0,18.0,23.0,12.0,77.0,3.0,4244.0,4870.0,1024.0,2129.0,1323.0
2017.0,6505.0,18.0,23.0,12.0,74.0,3.0,4123.0,5029.0,1072.0,2218.0,1395.0
2018.0,6505.0,18.0,23.0,12.0,73.0,3.0,4421.0,5208.0,1115.0,2307.0,1368.0
2019.0,6505.0,18.0,23.0,12.0,73.0,3.0,4518.0,5633.0,1172.0,2386.0,1402.0
2020.0,6505.0,18.0,23.0,12.0,71.0,3.0,4841.0,5406.0,1125.0,2428.0,1467.0
2021.0,6505.0,18.0,23.0,12.0,71.0,3.0,5102.0,5755.0,1067.0,2538.0,1613.0
2022.0,6505.0,20.0,23.0,12.0,72.0,3.0,4453.0,5239.0,1022.0,2547.0,1538.0
2023.0,6505.0,20.0,23.0,12.0,74.0,3.0,4377.0,5212.0,1003.0,2501.0,1578.0
2011.0,6511.0,7.0,14.0,6.0,38.0,3.0,2001.0,1913.0,525.0,1132.0,901.0
2012.0,6511.0,8.0,14.0,5.0,38.0,3.0,2035.0,1916.0,523.0,1103.0,880.0
2013.0,6511.0,8.0,14.0,5.0,41.0,3.0,2057.0,1937.0,544.0,1076.0,916.0
2014.0,6511.0,9.0,14.0,5.0,42.0,3.0,2033.0,1937.0,544.0,1074.0,915.0
2015.0,6511.0,9.0,14.0,5.0,42.0,3.0,1999.0,1946.0,564.0,1041.0,908.0
2016.0,6511.0,9.0,14.0,5.0,42.0,3.0,1951.0,2083.0,601.0,1043.0,916.0
2017.0,6511.0,9.0,14.0,5.0,40.0,3.0,1996.0,1981.0,587.0,1038.0,942.0
2018.0,6511.0,9.0,13.0,5.0,38.0,3.0,1964.0,1908.0,639.0,1031.0,971.0
2019.0,6511.0,9.0,12.0,5.0,36.0,3.0,1877.0,1951.0,627.0,1054.0,934.0
2020.0,6511.0,9.0,12.0,5.0,35.0,3.0,1870.0,1968.0,575.0,1067.0,970.0
2021.0,6511.0,9.0,12.0,5.0,34.0,3.0,1779.0,1786.0,568.0,1089.0,990.0
2022.0,6511.0,9.0,12.0,5.0,37.0,3.0,2064.0,2116.0,551.0,1092.0,997.0
2023.0,6511.0,9.0,12.0,5.0,37.0,3.0,2190.0,2122.0,547.0,1058.0,1001.0
2011.0,6515.0,71.0,81.0,89.0,151.0,129.0,42562.0,42017.0,12503.0,36727.0,27128.0
2012.0,6515.0,70.0,81.0,85.0,150.0,127.0,42220.0,42176.0,12573.0,36740.0,27847.0
2013.0,6515.0,70.0,81.0,82.0,155.0,123.0,42250.0,42350.0,12884.0,36205.0,28233.0
2014.0,6515.0,75.0,82.0,82.0,157.0,127.0,43062.0,42821.0,13665.0,36343.0,28346.0
2015.0,6515.0,75.0,82.0,83.0,159.0,127.0,43405.0,43529.0,13906.0,36700.0,28501.0
2016.0,6515.0,75.0,82.0,82.0,158.0,126.0,43917.0,44235.0,13908.0,37190.0,28876.0
2017.0,6515.0,76.0,81.0,82.0,158.0,126.0,44281.0,44745.0,14319.0,37318.0,29144.0
2018.0,6515.0,77.0,81.0,83.0,155.0,127.0,46150.0,46038.0,14151.0,37545.0,30304.0
2019.0,6515.0,78.0,81.0,83.0,158.0,128.0,46634.0,47511.0,13656.0,37837.0,30834.0
2020.0,6515.0,79.0,81.0,83.0,155.0,128.0,44670.0,45658.0,13218.0,37699.0,30970.0
2021.0,6515.0,78.0,81.0,83.0,156.0,127.0,45509.0,46085.0,11659.0,37619.0,32477.0
2022.0,6515.0,78.0,81.0,83.0,161.0,126.0,45656.0,46317.0,11980.0,36741.0,32049.0
2023.0,6515.0,77.0,81.0,83.0,157.0,126.0,44361.0,44817.0,11570.0,36079.0,31648.0
2011.0,6518.0,14.0,25.0,11.0,73.0,4.0,3706.0,3328.0,1013.0,2249.0,1656.0
2012.0,6518.0,15.0,25.0,9.0,73.0,4.0,3673.0,3424.0,1000.0,2260.0,1742.0
2013.0,6518.0,15.0,25.0,9.0,73.0,4.0,3728.0,3485.0,1075.0,2238.0,1823.0
2014.0,6518.0,16.0,25.0,9.0,76.0,4.0,3746.0,3414.0,1100.0,2269.0,1737.0
2015.0,6518.0,16.0,25.0,9.0,76.0,4.0,3873.0,3498.0,1134.0,2322.0,1806.0
2016.0,6518.0,16.0,25.0,9.0,75.0,4.0,3850.0,3637.0,1101.0,2406.0,1812.0
2017.0,6518.0,16.0,25.0,9.0,75.0,4.0,3892.0,3684.0,1067.0,2447.0,1903.0
2018.0,6518.0,16.0,25.0,9.0,72.0,4.0,4320.0,4070.0,1179.0,2573.0,2074.0
2019.0,6518.0,16.0,26.0,9.0,73.0,4.0,4607.0,4396.0,1277.0,2605.0,2004.0
2020.0,6518.0,16.0,26.0,9.0,72.0,4.0,4575.0,4319.0,1294.0,2647.0,2056.0
2021.0,6518.0,17.0,26.0,9.0,74.0,4.0,4578.0,4465.0,1310.0,2728.0,2191.0
2022.0,6518.0,19.0,26.0,9.0,78.0,4.0,4850.0,4512.0,1304.0,2762.0,2284.0
2023.0,6518.0,19.0,26.0,10.0,81.0,4.0,6875.0,5859.0,1281.0,2809.0,2308.0
2011.0,6525.0,17.0,22.0,14.0,65.0,16.0,9467.0,11489.0,2576.0,6500.0,4643.0
2012.0,6525.0,18.0,22.0,13.0,67.0,16.0,9652.0,11490.0,2511.0,6632.0,4795.0
2013.0,6525.0,18.0,22.0,13.0,67.0,16.0,9592.0,11687.0,2653.0,6706.0,4874.0
2014.0,6525.0,18.0,22.0,13.0,66.0,16.0,9546.0,11731.0,2628.0,6865.0,4876.0
2015.0,6525.0,19.0,22.0,14.0,69.0,17.0,9650.0,12010.0,2847.0,6999.0,4694.0
2016.0,6525.0,20.0,22.0,14.0,70.0,17.0,9662.0,12196.0,2945.0,7056.0,4679.0
2017.0,6525.0,20.0,22.0,14.0,70.0,17.0,10003.0,12470.0,3150.0,7146.0,4853.0
2018.0,6525.0,20.0,23.0,14.0,72.0,16.0,10173.0,12667.0,3151.0,7287.0,5041.0
2019.0,6525.0,21.0,23.0,14.0,72.0,16.0,10359.0,13046.0,3354.0,7343.0,5081.0
2020.0,6525.0,21.0,24.0,14.0,71.0,17.0,10377.0,12766.0,3400.0,7504.0,5277.0
2021.0,6525.0,21.0,24.0,14.0,73.0,17.0,10603.0,13176.0,3196.0,7598.0,5543.0
